unique_id,generation,average_fitness,best_fitness
4,1,3.6268001906055814E-4,5.474344021259816E-4
4,2,3.628422096075908E-4,5.474344021259816E-4
4,3,3.642913461516084E-4,5.474344021259816E-4
4,4,3.660694340736897E-4,5.474344021259816E-4
4,5,3.680626306368718E-4,5.733618766446357E-4
4,6,3.700178615512315E-4,5.733618766446357E-4
4,7,3.703405600622482E-4,5.733618766446357E-4
4,8,3.719956426983579E-4,5.733618766446357E-4
4,9,3.716663010255462E-4,5.733618766446357E-4
4,10,3.732788524117888E-4,5.733618766446357E-4
4,11,3.7350284430676914E-4,5.733618766446357E-4
4,12,3.731688253673811E-4,5.733618766446357E-4
4,13,3.750054577128746E-4,5.788716480626555E-4
4,14,3.7587704591698413E-4,5.788716480626555E-4
4,15,3.7765770032177073E-4,5.788716480626555E-4
4,16,3.7766990522602366E-4,5.788716480626555E-4
4,17,3.7874170570355477E-4,5.788716480626555E-4
4,18,3.783800393474107E-4,5.788716480626555E-4
4,19,3.794276556293787E-4,5.788716480626555E-4
4,20,3.7906630341429733E-4,5.788716480626555E-4
4,21,3.806854331912168E-4,5.788716480626555E-4
4,22,3.806776247316149E-4,5.788716480626555E-4
4,23,3.8167206027168066E-4,5.788716480626555E-4
4,24,3.818161733639126E-4,5.788716480626555E-4
4,25,3.8336089677746686E-4,5.788716480626555E-4
4,26,3.8492498278774835E-4,5.788716480626555E-4
4,27,3.8646424203596185E-4,5.788716480626555E-4
4,28,3.873850968626403E-4,5.788716480626555E-4
4,29,3.8819820669802184E-4,5.788716480626555E-4
4,30,3.896335839844297E-4,5.788716480626555E-4
4,31,3.908474364316724E-4,5.788716480626555E-4
4,32,3.9228273575709976E-4,5.788716480626555E-4
4,33,3.93382374518828E-4,5.788716480626555E-4
4,34,3.9327112996563726E-4,5.788716480626555E-4
4,35,3.946562084588986E-4,5.788716480626555E-4
4,36,3.9607583430740606E-4,5.863056980074035E-4
4,37,3.969063476540916E-4,5.863056980074035E-4
4,38,3.969936605871657E-4,5.863056980074035E-4
4,39,3.983654869452834E-4,5.863056980074035E-4
4,40,3.993659874154988E-4,5.863056980074035E-4
4,41,4.001389442377089E-4,5.863056980074035E-4
4,42,4.0145927582472803E-4,5.863056980074035E-4
4,43,4.0220660446346166E-4,5.863056980074035E-4
4,44,4.0251989644127267E-4,5.863056980074035E-4
4,45,4.037961867299264E-4,5.863056980074035E-4
4,46,4.050548730145986E-4,5.863056980074035E-4
4,47,4.0629631702139866E-4,5.863056980074035E-4
4,48,4.058775052486304E-4,5.863056980074035E-4
4,49,4.0645578667121717E-4,5.863056980074035E-4
4,50,4.060092964063524E-4,5.863056980074035E-4
4,51,4.0626066604222927E-4,5.863056980074035E-4
4,52,4.058531847202573E-4,5.863056980074035E-4
4,53,4.05451064994627E-4,5.863056980074035E-4
4,54,4.0595770143476414E-4,5.863056980074035E-4
4,55,4.071287923215994E-4,5.863056980074035E-4
4,56,4.077768642583949E-4,5.863056980074035E-4
4,57,4.0802834177783114E-4,5.863056980074035E-4
4,58,4.0762517390933827E-4,5.863056980074035E-4
4,59,4.0872477245673493E-4,5.863056980074035E-4
4,60,4.086684302187682E-4,5.863056980074035E-4
4,61,4.0974776343238845E-4,5.863056980074035E-4
4,62,4.1084439656639474E-4,5.863056980074035E-4
4,63,4.1192749101973423E-4,5.863056980074035E-4
4,64,4.125143158755942E-4,5.863056980074035E-4
4,65,4.1354387336658445E-4,5.863056980074035E-4
4,66,4.13567275026837E-4,5.863056980074035E-4
4,67,4.1350360780356774E-4,5.863056980074035E-4
4,68,4.1400245614068464E-4,5.863056980074035E-4
4,69,4.146066501056685E-4,5.863056980074035E-4
4,70,4.155933666399427E-4,5.863056980074035E-4
4,71,4.163500715697562E-4,5.863056980074035E-4
4,72,4.1734396412202314E-4,5.863056980074035E-4
4,73,4.169217956470373E-4,5.863056980074035E-4
4,74,4.17872315582014E-4,5.863056980074035E-4
4,75,4.1884032352698745E-4,5.863056980074035E-4
4,76,4.1877743531673134E-4,5.863056980074035E-4
4,77,4.181868429906437E-4,5.863056980074035E-4
4,78,4.188059897295699E-4,5.863056980074035E-4
4,79,4.1829154605057883E-4,5.863056980074035E-4
4,80,4.192025527452572E-4,5.863056980074035E-4
4,81,4.189047519295929E-4,5.863056980074035E-4
4,82,4.187481490086433E-4,5.863056980074035E-4
4,83,4.192127466617695E-4,5.863056980074035E-4
4,84,4.188677528198302E-4,5.863056980074035E-4
4,85,4.1855714786135604E-4,5.863056980074035E-4
4,86,4.184730471483981E-4,5.863056980074035E-4
4,87,4.1859209321720253E-4,5.863056980074035E-4
4,88,4.192639708187589E-4,5.863056980074035E-4
4,89,4.1938395799643436E-4,5.863056980074035E-4
4,90,4.202671418060162E-4,5.863056980074035E-4
4,91,4.203863183310602E-4,5.863056980074035E-4
4,92,4.202137156222038E-4,5.863056980074035E-4
4,93,4.196708246704722E-4,5.863056980074035E-4
4,94,4.2053421779657024E-4,5.863056980074035E-4
4,95,4.201852263636472E-4,5.863056980074035E-4
4,96,4.197982815434462E-4,5.863056980074035E-4
