unique_id,generation,average_fitness,best_fitness
15,1,5.5648388953829146E-5,7.147935861679484E-5
15,2,5.5648457771564795E-5,7.147935861679484E-5
15,3,5.564856850721801E-5,7.147935861679484E-5
15,4,5.564867454941894E-5,7.147935861679484E-5
15,5,5.564882141665624E-5,7.147935861679484E-5
15,6,5.5648861266690216E-5,7.147935861679484E-5
15,7,5.564899411333733E-5,7.147935861679484E-5
15,8,5.5649083507542646E-5,7.147935861679484E-5
15,9,5.564904035524977E-5,7.147935861679484E-5
15,10,5.5649215640174535E-5,7.147935861679484E-5
15,11,5.564933409578157E-5,7.147935861679484E-5
15,12,5.564945262396099E-5,7.147935861679484E-5
15,13,5.564955362362018E-5,7.147935861679484E-5
15,14,5.564953059388823E-5,7.147935861679484E-5
15,15,5.564970940191288E-5,7.147935861679484E-5
15,16,5.56498336098289E-5,7.147935861679484E-5
15,17,5.56499400695382E-5,7.147935861679484E-5
15,18,5.565011072555791E-5,7.147935861679484E-5
15,19,5.565022451425572E-5,7.147935861679484E-5
15,20,5.565027500891717E-5,7.147935861679484E-5
15,21,5.565034940674807E-5,7.147935861679484E-5
15,22,5.565044965497509E-5,7.147935861679484E-5
15,23,5.5650528139153536E-5,7.147935861679484E-5
15,24,5.565065013947688E-5,7.147935861679484E-5
15,25,5.565070976893845E-5,7.147935861679484E-5
15,26,5.56509279641007E-5,7.147935861679484E-5
15,27,5.565101322330411E-5,7.147935861679484E-5
15,28,5.565103112150051E-5,7.147935861679484E-5
15,29,5.565113402846337E-5,7.147935861679484E-5
15,30,5.56512389122246E-5,7.147935861679484E-5
15,31,5.565121989275637E-5,7.147935861679484E-5
15,32,5.565132891691523E-5,7.147935861679484E-5
15,33,5.565143810896519E-5,7.147935861679484E-5
15,34,5.5651515496339496E-5,7.147935861679484E-5
15,35,5.565156000248317E-5,7.147935861679484E-5
15,36,5.565167373007507E-5,7.147935861679484E-5
15,37,5.565178158799512E-5,7.147935861679484E-5
