unique_id,generation,average_fitness,best_fitness
9,1,1.4095642092902435E-4,1.8636191066548973E-4
9,2,1.409572829732807E-4,1.8636191066548973E-4
9,3,1.4090100113865224E-4,1.8636191066548973E-4
9,4,1.4117004920677817E-4,1.8636191066548973E-4
9,5,1.4134897218704668E-4,1.8636191066548973E-4
9,6,1.415793656011777E-4,1.8636191066548973E-4
9,7,1.416619376507175E-4,1.8636191066548973E-4
9,8,1.4183023747434462E-4,1.8636191066548973E-4
9,9,1.4206827655558951E-4,1.8636191066548973E-4
9,10,1.4224995367042957E-4,1.8636191066548973E-4
9,11,1.4230254447073238E-4,1.8636191066548973E-4
9,12,1.4258709121674974E-4,1.8636191066548973E-4
9,13,1.4306158987566396E-4,1.9573094101514327E-4
9,14,1.4316514035978494E-4,1.9573094101514327E-4
9,15,1.4337060170297372E-4,1.9573094101514327E-4
9,16,1.4379320852813809E-4,1.9573094101514327E-4
9,17,1.4390155114725898E-4,1.9573094101514327E-4
9,18,1.442903018059159E-4,1.9573094101514327E-4
9,19,1.444339748176889E-4,1.9573094101514327E-4
9,20,1.4451068306520911E-4,1.9573094101514327E-4
9,21,1.450099026025336E-4,2.0441702754414617E-4
9,22,1.4556532976359111E-4,2.1221658909049282E-4
9,23,1.4565014715355553E-4,2.1221658909049282E-4
9,24,1.4605730807925948E-4,2.1221658909049282E-4
9,25,1.4633057532980037E-4,2.1221658909049282E-4
9,26,1.46620927177969E-4,2.1221658909049282E-4
9,27,1.468085534661708E-4,2.1221658909049282E-4
9,28,1.4721742072122934E-4,2.1221658909049282E-4
9,29,1.4757029837688057E-4,2.1221658909049282E-4
9,30,1.477950576125107E-4,2.1221658909049282E-4
9,31,1.4812603930759561E-4,2.1221658909049282E-4
9,32,1.4821601194990927E-4,2.1221658909049282E-4
9,33,1.4842410984508623E-4,2.1221658909049282E-4
9,34,1.4847425214281057E-4,2.1221658909049282E-4
9,35,1.4874377857409518E-4,2.1221658909049282E-4
9,36,1.490245610912924E-4,2.1221658909049282E-4
9,37,1.4907022510297365E-4,2.1221658909049282E-4
9,38,1.4930806954384382E-4,2.1221658909049282E-4
9,39,1.4955471279786458E-4,2.1221658909049282E-4
9,40,1.4989709378720396E-4,2.1221658909049282E-4
9,41,1.5021569762101224E-4,2.1221658909049282E-4
9,42,1.5056904031670457E-4,2.1221658909049282E-4
9,43,1.5067933608188525E-4,2.1221658909049282E-4
9,44,1.5103924557620282E-4,2.1221658909049282E-4
9,45,1.511221563043735E-4,2.1221658909049282E-4
9,46,1.5157464797860678E-4,2.1673344906819752E-4
9,47,1.5187282283172712E-4,2.1673344906819752E-4
9,48,1.5225518913549862E-4,2.1673344906819752E-4
9,49,1.5266033372978913E-4,2.1673344906819752E-4
9,50,1.5300747989475786E-4,2.1673344906819752E-4
9,51,1.5344557215029025E-4,2.187213182246165E-4
9,52,1.535094541606375E-4,2.187213182246165E-4
9,53,1.5351925085976766E-4,2.187213182246165E-4
