unique_id,generation,average_fitness,best_fitness
10,1,1.4128599307400966E-4,2.2381428115623878E-4
10,2,1.412858493681162E-4,2.2381428115623878E-4
10,3,1.4128625604596914E-4,2.2381428115623878E-4
10,4,1.4128718210294628E-4,2.2381428115623878E-4
10,5,1.412874522859997E-4,2.2381428115623878E-4
10,6,1.4128797008786177E-4,2.2381428115623878E-4
10,7,1.412882120694076E-4,2.2381428115623878E-4
10,8,1.4128869369600615E-4,2.2381428115623878E-4
10,9,1.4128901221897167E-4,2.2381428115623878E-4
10,10,1.4128952511682164E-4,2.2381428115623878E-4
10,11,1.4129014885916474E-4,2.2381428115623878E-4
10,12,1.412906731442776E-4,2.2381428115623878E-4
10,13,1.412908436211253E-4,2.2381428115623878E-4
10,14,1.412913964592618E-4,2.2381428115623878E-4
10,15,1.4129173417927666E-4,2.2381428115623878E-4
10,16,1.412921822934967E-4,2.2381428115623878E-4
10,17,1.4129229303145408E-4,2.2381428115623878E-4
10,18,1.412927893053156E-4,2.2381428115623878E-4
10,19,1.4129373932945493E-4,2.2381428115623878E-4
10,20,1.4129419997137584E-4,2.2381428115623878E-4
10,21,1.412946544189463E-4,2.2381428115623878E-4
10,22,1.412952922728956E-4,2.2381428115623878E-4
10,23,1.4129553732255496E-4,2.2381428115623878E-4
10,24,1.4129550630129686E-4,2.2381428115623878E-4
10,25,1.412955180179904E-4,2.2381428115623878E-4
10,26,1.412959483269704E-4,2.2381428115623878E-4
10,27,1.4129661713483137E-4,2.2381428115623878E-4
10,28,1.4129705349092997E-4,2.2381428115623878E-4
10,29,1.4129730193670386E-4,2.2381428115623878E-4
10,30,1.412973290840851E-4,2.2381428115623878E-4
10,31,1.4129754182974196E-4,2.2381428115623878E-4
10,32,1.412978991775953E-4,2.2381428115623878E-4
10,33,1.4129770351962897E-4,2.2381428115623878E-4
10,34,1.4129786020712398E-4,2.2381428115623878E-4
10,35,1.4129822643990683E-4,2.2381428115623878E-4
10,36,1.4129843360385802E-4,2.2381428115623878E-4
10,37,1.4129889166731148E-4,2.2381428115623878E-4
10,38,1.4129954959277662E-4,2.2381428115623878E-4
10,39,1.412998834367751E-4,2.2381428115623878E-4
10,40,1.4130033544392756E-4,2.2381428115623878E-4
10,41,1.4130115733413585E-4,2.2381428115623878E-4
10,42,1.413017007351522E-4,2.2381428115623878E-4
10,43,1.4130205849247456E-4,2.2381428115623878E-4
10,44,1.413023246479648E-4,2.2381428115623878E-4
10,45,1.413027152624326E-4,2.2381428115623878E-4
10,46,1.4130281691800636E-4,2.2381428115623878E-4
10,47,1.4130352873677714E-4,2.2381428115623878E-4
10,48,1.413038884829518E-4,2.2381428115623878E-4
10,49,1.4130475868202164E-4,2.2381428115623878E-4
10,50,1.4130523209139104E-4,2.2381428115623878E-4
10,51,1.4130522174544985E-4,2.2381428115623878E-4
10,52,1.4130569942927322E-4,2.2381428115623878E-4
10,53,1.413064963568421E-4,2.2381428115623878E-4
10,54,1.4130662829652888E-4,2.2381428115623878E-4
10,55,1.4130682893852655E-4,2.2381428115623878E-4
10,56,1.4130760723380813E-4,2.2381428115623878E-4
10,57,1.4130797804381883E-4,2.2381428115623878E-4
10,58,1.413078940076335E-4,2.2381428115623878E-4
10,59,1.4130858119183485E-4,2.2381428115623878E-4
10,60,1.4130887850545025E-4,2.2381428115623878E-4
10,61,1.4130965578945944E-4,2.2381428115623878E-4
10,62,1.4131050991639978E-4,2.2381428115623878E-4
10,63,1.413117796885628E-4,2.2381428115623878E-4
10,64,1.4131213970723522E-4,2.2381428115623878E-4
10,65,1.413122236818171E-4,2.2381428115623878E-4
10,66,1.413133945412525E-4,2.2381428115623878E-4
10,67,1.4131377496885494E-4,2.2381428115623878E-4
10,68,1.413146286904495E-4,2.2381428115623878E-4
10,69,1.413149085868747E-4,2.2381428115623878E-4
10,70,1.4131474376276437E-4,2.2381428115623878E-4
10,71,1.413143749582454E-4,2.2381428115623878E-4
10,72,1.4131504887476126E-4,2.2381428115623878E-4
10,73,1.413158582988739E-4,2.2381428115623878E-4
10,74,1.4131593249235824E-4,2.2381428115623878E-4
10,75,1.413169174676021E-4,2.2381428115623878E-4
10,76,1.4131717111639304E-4,2.2381428115623878E-4
10,77,1.4131742554822393E-4,2.2381428115623878E-4
10,78,1.4131823312600063E-4,2.2381428115623878E-4
10,79,1.4131881498219954E-4,2.2381428115623878E-4
10,80,1.4131922758928004E-4,2.2381428115623878E-4
10,81,1.4131953402885732E-4,2.2381428115623878E-4
10,82,1.41319893025831E-4,2.2381428115623878E-4
10,83,1.4132064287762812E-4,2.2381428115623878E-4
10,84,1.4132070586471697E-4,2.2381428115623878E-4
10,85,1.4132114651167586E-4,2.2381428115623878E-4
10,86,1.4132139270532878E-4,2.2381428115623878E-4
10,87,1.4132164203609443E-4,2.2381428115623878E-4
10,88,1.413217802189793E-4,2.2381428115623878E-4
10,89,1.413227879203226E-4,2.2381428115623878E-4
10,90,1.413227291571535E-4,2.2381428115623878E-4
10,91,1.413231622170581E-4,2.2381428115623878E-4
10,92,1.4132357211082418E-4,2.2381428115623878E-4
10,93,1.4132401485597197E-4,2.2381428115623878E-4
10,94,1.4132465544840873E-4,2.2381428115623878E-4
10,95,1.4132495044424129E-4,2.2381428115623878E-4
10,96,1.4132542623140752E-4,2.2381428115623878E-4
10,97,1.4132568917715323E-4,2.2381428115623878E-4
10,98,1.4132572132258083E-4,2.2381428115623878E-4
10,99,1.4132619619665896E-4,2.2381428115623878E-4
10,100,1.4132653633107652E-4,2.2381428115623878E-4
10,101,1.4132756364386526E-4,2.2381428115623878E-4
10,102,1.4132804716387244E-4,2.2381428115623878E-4
10,103,1.413287695736456E-4,2.2381428115623878E-4
10,104,1.4132915625375157E-4,2.2381428115623878E-4
10,105,1.4133002068338895E-4,2.2381428115623878E-4
10,106,1.4133008262574604E-4,2.2381428115623878E-4
10,107,1.4133071164364612E-4,2.2381428115623878E-4
10,108,1.4133129493502887E-4,2.2381428115623878E-4
10,109,1.4133166566915353E-4,2.2381428115623878E-4
10,110,1.4133217643728252E-4,2.2381428115623878E-4
10,111,1.4133227716772931E-4,2.2381428115623878E-4
10,112,1.4133280099229908E-4,2.2381428115623878E-4
10,113,1.4133262753314796E-4,2.2381428115623878E-4
10,114,1.4133334495114506E-4,2.2381428115623878E-4
10,115,1.4133383663052262E-4,2.2381428115623878E-4
10,116,1.413341033748191E-4,2.2381428115623878E-4
10,117,1.4133450876041426E-4,2.2381428115623878E-4
10,118,1.4133463666511563E-4,2.2381428115623878E-4
10,119,1.413349530167162E-4,2.2381428115623878E-4
10,120,1.413356444137692E-4,2.2381428115623878E-4
10,121,1.413359856328454E-4,2.2381428115623878E-4
10,122,1.4133622043725348E-4,2.2381428115623878E-4
10,123,1.413368147037164E-4,2.2381428115623878E-4
10,124,1.4133695649392304E-4,2.2381428115623878E-4
10,125,1.413372189911834E-4,2.2381428115623878E-4
10,126,1.413373263067175E-4,2.2381428115623878E-4
10,127,1.413375193640218E-4,2.2381428115623878E-4
10,128,1.4133816158211647E-4,2.2381428115623878E-4
10,129,1.413381305446045E-4,2.2381428115623878E-4
10,130,1.4133869437794037E-4,2.2381428115623878E-4
10,131,1.413392107860612E-4,2.2381428115623878E-4
10,132,1.4133951253740505E-4,2.2381428115623878E-4
10,133,1.413403745035919E-4,2.2381428115623878E-4
10,134,1.4134053111900262E-4,2.2381428115623878E-4
10,135,1.413416540411373E-4,2.2381428115623878E-4
10,136,1.4134217348112273E-4,2.2381428115623878E-4
10,137,1.4134290186075836E-4,2.2381428115623878E-4
10,138,1.413434925985151E-4,2.2381428115623878E-4
10,139,1.4134347717306058E-4,2.2381428115623878E-4
10,140,1.4134353469949667E-4,2.2381428115623878E-4
10,141,1.413437793559778E-4,2.2381428115623878E-4
10,142,1.4134432275604117E-4,2.2381428115623878E-4
10,143,1.4134500610671731E-4,2.2381428115623878E-4
10,144,1.4134544608057902E-4,2.2381428115623878E-4
10,145,1.413457091861665E-4,2.2381428115623878E-4
10,146,1.4134629923837918E-4,2.2381428115623878E-4
10,147,1.413468918292125E-4,2.2381428115623878E-4
10,148,1.4134743432200612E-4,2.2381428115623878E-4
10,149,1.4134763851829501E-4,2.2381428115623878E-4
10,150,1.413484894764698E-4,2.2381428115623878E-4
10,151,1.4134853281010747E-4,2.2381428115623878E-4
10,152,1.413489804132832E-4,2.2381428115623878E-4
10,153,1.4134914310758547E-4,2.2381428115623878E-4
10,154,1.4135005461783913E-4,2.2381428115623878E-4
10,155,1.4135016251976373E-4,2.2381428115623878E-4
10,156,1.4135045767772584E-4,2.2381428115623878E-4
10,157,1.4135080508572985E-4,2.2381428115623878E-4
10,158,1.4135111452142547E-4,2.2381428115623878E-4
10,159,1.4135141963398336E-4,2.2381428115623878E-4
10,160,1.4135193470337891E-4,2.2381428115623878E-4
10,161,1.4135244590050358E-4,2.2381428115623878E-4
10,162,1.4135267708334162E-4,2.2381428115623878E-4
10,163,1.4135353033347797E-4,2.2381428115623878E-4
10,164,1.4135397807682498E-4,2.2381428115623878E-4
10,165,1.4135447616004241E-4,2.2381428115623878E-4
10,166,1.4135471963550592E-4,2.2381428115623878E-4
10,167,1.413551796757495E-4,2.2381428115623878E-4
10,168,1.413554128934391E-4,2.2381428115623878E-4
10,169,1.413560366638828E-4,2.2381428115623878E-4
10,170,1.4135705871211419E-4,2.2381428115623878E-4
10,171,1.4135802267646318E-4,2.2381428115623878E-4
