Unique ID, Generation, Average Fitness, Best Fitness
2,171,4.889624008838949E-4,5.863056980074035E-4
2,172,4.893216012422843E-4,5.863056980074035E-4
2,173,4.896781604215679E-4,5.863056980074035E-4
2,174,4.900321074456917E-4,5.863056980074035E-4
2,175,4.903834709148951E-4,5.863056980074035E-4
2,176,4.907322790134134E-4,5.863056980074035E-4
2,177,4.910785595170148E-4,5.863056980074035E-4
2,178,4.914223398003736E-4,5.863056980074035E-4
2,179,4.917636468442839E-4,5.863056980074035E-4
2,180,4.92102507242718E-4,5.863056980074035E-4
2,181,4.924389472097348E-4,5.863056980074035E-4
2,182,4.927729925862389E-4,5.863056980074035E-4
2,183,4.931046688465977E-4,5.863056980074035E-4
2,184,4.934340011051165E-4,5.863056980074035E-4
2,185,4.937610141223781E-4,5.863056980074035E-4
2,186,4.940857323114484E-4,5.863056980074035E-4
2,187,4.944081797439517E-4,5.863056980074035E-4
2,188,4.947283801560196E-4,5.863056980074035E-4
2,189,4.950463569541147E-4,5.863056980074035E-4
2,190,4.953621332207351E-4,5.863056980074035E-4
2,191,4.956757317199995E-4,5.863056980074035E-4
2,192,4.959871749031177E-4,5.863056980074035E-4
2,193,4.962964849137488E-4,5.863056980074035E-4
2,194,4.966036835932494E-4,5.863056980074035E-4
2,195,4.965011250063973E-4,5.863056980074035E-4
2,196,4.968055472877566E-4,5.863056980074035E-4
2,197,4.971079126618095E-4,5.863056980074035E-4
2,198,4.974082419053974E-4,5.863056980074035E-4
2,199,4.97706555516478E-4,5.863056980074035E-4
2,200,4.980028737187888E-4,5.863056980074035E-4
