unique_id,generation,average_fitness,best_fitness
5,1,3.554575468316964E-4,5.034128050241223E-4
5,2,3.5653598826219034E-4,5.034128050241223E-4
5,3,3.569057737105268E-4,5.034128050241223E-4
5,4,3.5802872160610824E-4,5.034128050241223E-4
5,5,3.5887745802733905E-4,5.034128050241223E-4
5,6,3.599690529487668E-4,5.034128050241223E-4
5,7,3.609540631220009E-4,5.034128050241223E-4
5,8,3.6188145064722487E-4,5.034128050241223E-4
5,9,3.628305125052282E-4,5.034128050241223E-4
5,10,3.63837291353395E-4,5.034128050241223E-4
5,11,3.6538729672093065E-4,5.343378817823129E-4
5,12,3.663529013176377E-4,5.343378817823129E-4
5,13,3.668523497278509E-4,5.343378817823129E-4
5,14,3.6739700425570613E-4,5.343378817823129E-4
5,15,3.6831956919166844E-4,5.343378817823129E-4
5,16,3.690526328405326E-4,5.343378817823129E-4
5,17,3.695115853441618E-4,5.343378817823129E-4
5,18,3.7032242761738765E-4,5.343378817823129E-4
5,19,3.7142513564514257E-4,5.343378817823129E-4
5,20,3.72095096804893E-4,5.343378817823129E-4
5,21,3.7318941104005324E-4,5.343378817823129E-4
5,22,3.739430533563469E-4,5.343378817823129E-4
5,23,3.739998120594115E-4,5.343378817823129E-4
5,24,3.7422072305173077E-4,5.343378817823129E-4
5,25,3.742726982257399E-4,5.343378817823129E-4
5,26,3.752862562931978E-4,5.343378817823129E-4
5,27,3.7594918402878515E-4,5.343378817823129E-4
5,28,3.7598632151382514E-4,5.343378817823129E-4
5,29,3.7667689815287016E-4,5.343378817823129E-4
5,30,3.768220647802295E-4,5.343378817823129E-4
5,31,3.777849624405326E-4,5.343378817823129E-4
5,32,3.7800419984314153E-4,5.343378817823129E-4
5,33,3.7817971245125926E-4,5.343378817823129E-4
5,34,3.791213146510552E-4,5.343378817823129E-4
5,35,3.8003061421827103E-4,5.343378817823129E-4
5,36,3.801309774557145E-4,5.343378817823129E-4
5,37,3.8017878527221006E-4,5.343378817823129E-4
5,38,3.8085992497662643E-4,5.343378817823129E-4
5,39,3.812218110559865E-4,5.343378817823129E-4
5,40,3.813844093508193E-4,5.343378817823129E-4
5,41,3.8223857397444184E-4,5.343378817823129E-4
5,42,3.830806227878002E-4,5.343378817823129E-4
5,43,3.8392803252185886E-4,5.343378817823129E-4
5,44,3.8476359037152504E-4,5.343378817823129E-4
5,45,3.85587543251057E-4,5.343378817823129E-4
5,46,3.8624186217019006E-4,5.343378817823129E-4
5,47,3.870444028746691E-4,5.343378817823129E-4
5,48,3.867408213279226E-4,5.343378817823129E-4
5,49,3.8752914554208615E-4,5.343378817823129E-4
5,50,3.88078557467839E-4,5.343378817823129E-4
5,51,3.888474524515476E-4,5.343378817823129E-4
5,52,3.8960616339573685E-4,5.343378817823129E-4
5,53,3.903548913011868E-4,5.343378817823129E-4
5,54,3.91093831913755E-4,5.343378817823129E-4
5,55,3.918231758949912E-4,5.343378817823129E-4
5,56,3.925431089861469E-4,5.343378817823129E-4
5,57,3.932538121658775E-4,5.343378817823129E-4
5,58,3.929915514612684E-4,5.343378817823129E-4
5,59,3.936904201547042E-4,5.343378817823129E-4
5,60,3.943804980469647E-4,5.343378817823129E-4
5,61,3.950531121880438E-4,5.343378817823129E-4
5,62,3.9572615375845426E-4,5.343378817823129E-4
5,63,3.9639088617367447E-4,5.343378817823129E-4
5,64,3.9704746236294105E-4,5.343378817823129E-4
5,65,3.9720138712451774E-4,5.343378817823129E-4
5,66,3.9784509268754565E-4,5.343378817823129E-4
5,67,3.9848104276186237E-4,5.343378817823129E-4
5,68,3.991093766676244E-4,5.343378817823129E-4
5,69,3.9924736325449287E-4,5.343378817823129E-4
5,70,3.998637268152599E-4,5.343378817823129E-4
5,71,4.0047283904001793E-4,5.343378817823129E-4
5,72,4.006004313454068E-4,5.343378817823129E-4
5,73,4.003720326264885E-4,5.343378817823129E-4
5,74,4.000916387306041E-4,5.343378817823129E-4
5,75,4.0068543853688873E-4,5.343378817823129E-4
5,76,4.012643718059329E-4,5.343378817823129E-4
5,77,4.018447606310363E-4,5.343378817823129E-4
5,78,4.0241060243888146E-4,5.343378817823129E-4
5,79,4.0232298279685506E-4,5.343378817823129E-4
5,80,4.028877304070633E-4,5.343378817823129E-4
5,81,4.0265677552530987E-4,5.343378817823129E-4
5,82,4.0321343867171216E-4,5.343378817823129E-4
5,83,4.0376398464068145E-4,5.343378817823129E-4
5,84,4.0353202763002995E-4,5.343378817823129E-4
5,85,4.040748579419544E-4,5.343378817823129E-4
5,86,4.0461181981807425E-4,5.343378817823129E-4
5,87,4.0514300791057986E-4,5.343378817823129E-4
5,88,4.055528883341135E-4,5.343378817823129E-4
5,89,4.060734198058689E-4,5.343378817823129E-4
5,90,4.05852376470006E-4,5.343378817823129E-4
5,91,4.0566282905620936E-4,5.343378817823129E-4
5,92,4.059964871369583E-4,5.343378817823129E-4
5,93,4.064964989780139E-4,5.343378817823129E-4
5,94,4.0657833640953467E-4,5.343378817823129E-4
5,95,4.0665933015619435E-4,5.343378817823129E-4
5,96,4.0658548308417466E-4,5.343378817823129E-4
5,97,4.0707950003284783E-4,5.343378817823129E-4
5,98,4.075685015810269E-4,5.343378817823129E-4
5,99,4.0805256371962843E-4,5.343378817823129E-4
5,100,4.080511688981984E-4,5.343378817823129E-4
5,101,4.0852797707882806E-4,5.343378817823129E-4
5,102,4.0900004089945144E-4,5.343378817823129E-4
5,103,4.094674308208607E-4,5.343378817823129E-4
5,104,4.0945909369492073E-4,5.343378817823129E-4
5,105,4.0913046046848946E-4,5.343378817823129E-4
5,106,4.089952158257243E-4,5.343378817823129E-4
5,107,4.09453553637367E-4,5.343378817823129E-4
5,108,4.0951557088192815E-4,5.343378817823129E-4
5,109,4.099669998922272E-4,5.343378817823129E-4
5,110,4.104141090076908E-4,5.343378817823129E-4
5,111,4.108569599411024E-4,5.343378817823129E-4
5,112,4.1129561323533474E-4,5.343378817823129E-4
5,113,4.1173012829094223E-4,5.343378817823129E-4
5,114,4.1171155958654837E-4,5.343378817823129E-4
5,115,4.113877575113913E-4,5.343378817823129E-4
5,116,4.1143847084046164E-4,5.343378817823129E-4
5,117,4.1186427794316383E-4,5.343378817823129E-4
5,118,4.1228616055644015E-4,5.343378817823129E-4
5,119,4.127041726870258E-4,5.343378817823129E-4
5,120,4.1311836735523176E-4,5.343378817823129E-4
5,121,4.135287966173631E-4,5.343378817823129E-4
5,122,4.1393551158752943E-4,5.343378817823129E-4
5,123,4.143385624588655E-4,5.343378817823129E-4
5,124,4.143742241665007E-4,5.343378817823129E-4
