unique_id,generation,average_fitness,best_fitness
18,1,7.608226810526299E-6,7.989333690049875E-6
18,2,7.61084686882897E-6,7.989333690049875E-6
18,3,7.614948916076016E-6,8.029255688027644E-6
18,4,7.619068433244895E-6,8.039259184470622E-6
18,5,7.622357169209228E-6,8.039259184470622E-6
18,6,7.624378307878942E-6,8.039259184470622E-6
18,7,7.62493895454603E-6,8.039259184470622E-6
18,8,7.628156629281802E-6,8.039259184470622E-6
18,9,7.632265109471437E-6,8.07187248976229E-6
18,10,7.634968213390628E-6,8.07187248976229E-6
18,11,7.637933020301036E-6,8.07187248976229E-6
18,12,7.641940390125025E-6,8.082751070763764E-6
18,13,7.644958035740635E-6,8.082751070763764E-6
18,14,7.649348397383162E-6,8.141068901346126E-6
18,15,7.652573747815597E-6,8.141068901346126E-6
18,16,7.655899625972635E-6,8.141068901346126E-6
18,17,7.658753215256261E-6,8.141068901346126E-6
18,18,7.661430921859099E-6,8.141068901346126E-6
18,19,7.665343611717444E-6,8.141068901346126E-6
18,20,7.667030529355268E-6,8.141068901346126E-6
18,21,7.669947844857919E-6,8.141068901346126E-6
18,22,7.67263492052753E-6,8.141068901346126E-6
18,23,7.675147289388531E-6,8.141068901346126E-6
18,24,7.67784305622116E-6,8.141068901346126E-6
18,25,7.68091769909781E-6,8.141068901346126E-6
18,26,7.684027240433914E-6,8.141068901346126E-6
18,27,7.687836888773799E-6,8.164042931259552E-6
18,28,7.69045516390631E-6,8.164042931259552E-6
18,29,7.694071856754474E-6,8.164042931259552E-6
18,30,7.696558871440514E-6,8.164042931259552E-6
18,31,7.69927506327163E-6,8.164042931259552E-6
18,32,7.701456889127797E-6,8.164042931259552E-6
18,33,7.704276147559124E-6,8.164042931259552E-6
18,34,7.707451960198456E-6,8.164042931259552E-6
18,35,7.711110202520525E-6,8.197656431355556E-6
18,36,7.71512850348122E-6,8.253580832214525E-6
18,37,7.718109323548723E-6,8.253580832214525E-6
18,38,7.721476516848181E-6,8.253580832214525E-6
18,39,7.724613691454727E-6,8.253580832214525E-6
18,40,7.727865935900016E-6,8.253580832214525E-6
18,41,7.73150509484116E-6,8.253580832214525E-6
18,42,7.734943804897748E-6,8.253580832214525E-6
18,43,7.738334082418327E-6,8.253580832214525E-6
18,44,7.741676943470086E-6,8.253580832214525E-6
18,45,7.745397664741358E-6,8.277460806533245E-6
18,46,7.748551439904367E-6,8.277460806533245E-6
18,47,7.751899362834202E-6,8.277460806533245E-6
18,48,7.75522092267701E-6,8.277460806533245E-6
18,49,7.758133204783396E-6,8.277460806533245E-6
18,50,7.761538352085788E-6,8.277460806533245E-6
18,51,7.763966768705989E-6,8.277460806533245E-6
18,52,7.766937819268625E-6,8.277460806533245E-6
18,53,7.770120068251633E-6,8.277460806533245E-6
18,54,7.773036690111557E-6,8.277460806533245E-6
18,55,7.775827364568788E-6,8.277460806533245E-6
18,56,7.779470793495644E-6,8.340558848231524E-6
18,57,7.78251230246335E-6,8.340558848231524E-6
18,58,7.785027820092932E-6,8.340558848231524E-6
18,59,7.787374976250146E-6,8.340558848231524E-6
18,60,7.789856151349893E-6,8.340558848231524E-6
18,61,7.792744840262589E-6,8.340558848231524E-6
18,62,7.795542875632274E-6,8.340558848231524E-6
18,63,7.798583679228285E-6,8.340558848231524E-6
18,64,7.801238024174623E-6,8.340558848231524E-6
18,65,7.803918941043265E-6,8.340558848231524E-6
18,66,7.80637061464265E-6,8.340558848231524E-6
18,67,7.808149513591898E-6,8.340558848231524E-6
18,68,7.81095666337816E-6,8.340558848231524E-6
18,69,7.813733473754084E-6,8.340558848231524E-6
18,70,7.815906494182852E-6,8.340558848231524E-6
18,71,7.81774681109334E-6,8.340558848231524E-6
18,72,7.819882456178652E-6,8.340558848231524E-6
18,73,7.822220835304274E-6,8.340558848231524E-6
18,74,7.825045041335001E-6,8.340558848231524E-6
18,75,7.827477314197654E-6,8.340558848231524E-6
18,76,7.82954934481063E-6,8.340558848231524E-6
18,77,7.83181827761658E-6,8.340558848231524E-6
18,78,7.834176358650534E-6,8.340558848231524E-6
18,79,7.836597634953238E-6,8.340558848231524E-6
18,80,7.838311218822157E-6,8.340558848231524E-6
18,81,7.840976389773408E-6,8.340558848231524E-6
18,82,7.843596714855702E-6,8.340558848231524E-6
18,83,7.846483997142744E-6,8.369082091097328E-6
18,84,7.848625059804219E-6,8.369082091097328E-6
18,85,7.851667138316939E-6,8.40836750614478E-6
18,86,7.854346729255772E-6,8.40836750614478E-6
18,87,7.856654842517792E-6,8.40836750614478E-6
18,88,7.859093412162712E-6,8.40836750614478E-6
18,89,7.86131029469361E-6,8.40836750614478E-6
18,90,7.863606540257177E-6,8.40836750614478E-6
18,91,7.8659836386225E-6,8.40836750614478E-6
18,92,7.867860505223473E-6,8.40836750614478E-6
18,93,7.870337249136953E-6,8.40836750614478E-6
18,94,7.872320786518959E-6,8.40836750614478E-6
18,95,7.874223767374097E-6,8.40836750614478E-6
