unique_id,generation,average_fitness,best_fitness
6,1,3.648858409657733E-4,5.989774961901183E-4
6,2,3.648863655535117E-4,5.989774961901183E-4
6,3,3.648882994428724E-4,5.989774961901183E-4
6,4,3.6488836165089966E-4,5.989774961901183E-4
6,5,3.648913782209045E-4,5.989774961901183E-4
6,6,3.64892361679868E-4,5.989774961901183E-4
6,7,3.6489398726766734E-4,5.989774961901183E-4
6,8,3.648965855017897E-4,5.989774961901183E-4
6,9,3.6489681637854037E-4,5.989774961901183E-4
6,10,3.6489608596009063E-4,5.989774961901183E-4
6,11,3.648987963357942E-4,5.989774961901183E-4
6,12,3.6490040534593377E-4,5.989774961901183E-4
6,13,3.649035587805724E-4,5.989774961901183E-4
6,14,3.6490337317518533E-4,5.989774961901183E-4
6,15,3.649054035683929E-4,5.989774961901183E-4
6,16,3.649074926640424E-4,5.989774961901183E-4
6,17,3.6490703522299047E-4,5.989774961901183E-4
6,18,3.6491146169124696E-4,5.989774961901183E-4
6,19,3.6491223084390124E-4,5.989774961901183E-4
6,20,3.6491194296507434E-4,5.989774961901183E-4
6,21,3.649133476719034E-4,5.989774961901183E-4
6,22,3.649149560694715E-4,5.989774961901183E-4
6,23,3.649160871579204E-4,5.989774961901183E-4
6,24,3.649187168670486E-4,5.989774961901183E-4
6,25,3.6491923084750193E-4,5.989774961901183E-4
6,26,3.649209042582041E-4,5.989774961901183E-4
6,27,3.649215751300043E-4,5.989774961901183E-4
6,28,3.649240139661122E-4,5.989774961901183E-4
6,29,3.649237696565644E-4,5.989774961901183E-4
6,30,3.649256535297019E-4,5.989774961901183E-4
6,31,3.649258696287341E-4,5.989774961901183E-4
6,32,3.6492663955982026E-4,5.989774961901183E-4
6,33,3.649260643746885E-4,5.989774961901183E-4
6,34,3.6492923998218614E-4,5.989774961901183E-4
6,35,3.649316288516874E-4,5.989774961901183E-4
6,36,3.649326060309553E-4,5.989774961901183E-4
6,37,3.6493186559450247E-4,5.989774961901183E-4
6,38,3.649325658942655E-4,5.989774961901183E-4
6,39,3.649334941398907E-4,5.989774961901183E-4
6,40,3.649357293048873E-4,5.989774961901183E-4
6,41,3.6493537902594674E-4,5.989774961901183E-4
6,42,3.6493887686527145E-4,5.989774961901183E-4
6,43,3.6494022390919263E-4,5.989774961901183E-4
6,44,3.6494225923691773E-4,5.989774961901183E-4
6,45,3.649433953779472E-4,5.989774961901183E-4
6,46,3.6494522459209057E-4,5.989774961901183E-4
6,47,3.6494687045841845E-4,5.989774961901183E-4
6,48,3.64950229617341E-4,5.989774961901183E-4
6,49,3.64953111987665E-4,5.989774961901183E-4
6,50,3.6495402050068396E-4,5.989774961901183E-4
