Unique ID, Generation, Average Fitness, Best Fitness
20,69,7.706015204651324E-6,8.431650709521967E-6
20,70,7.707075034706785E-6,8.431650709521967E-6
20,71,7.709594227711084E-6,8.431650709521967E-6
20,72,7.713117549898327E-6,8.431650709521967E-6
20,73,7.714788398672198E-6,8.431650709521967E-6
20,74,7.716044285821643E-6,8.431650709521967E-6
20,75,7.715898722479795E-6,8.431650709521967E-6
20,76,7.718885412445476E-6,8.431650709521967E-6
20,77,7.721407174259664E-6,8.431650709521967E-6
20,78,7.724080247282297E-6,8.431650709521967E-6
20,79,7.726604130928248E-6,8.431650709521967E-6
20,80,7.729013431276589E-6,8.431650709521967E-6
20,81,7.731484439680571E-6,8.431650709521967E-6
20,82,7.733524464639283E-6,8.431650709521967E-6
20,83,7.736913926774925E-6,8.431650709521967E-6
20,84,7.7390808585025E-6,8.431650709521967E-6
20,85,7.741196436654302E-6,8.431650709521967E-6
20,86,7.743728898474425E-6,8.431650709521967E-6
20,87,7.747290747802594E-6,8.431650709521967E-6
20,88,7.748875176042074E-6,8.431650709521967E-6
20,89,7.75135329874721E-6,8.431650709521967E-6
20,90,7.753212247636267E-6,8.431650709521967E-6
20,91,7.755555651427963E-6,8.431650709521967E-6
20,92,7.757168729037487E-6,8.431650709521967E-6
20,93,7.760154418150501E-6,8.431650709521967E-6
20,94,7.763420380523238E-6,8.431650709521967E-6
20,95,7.765577369060129E-6,8.431650709521967E-6
20,96,7.767001780370529E-6,8.431650709521967E-6
20,97,7.768321131123508E-6,8.431650709521967E-6
20,98,7.771441514375721E-6,8.431650709521967E-6
20,99,7.773564274834295E-6,8.431650709521967E-6
20,100,7.774949593772118E-6,8.431650709521967E-6
20,101,7.777597273623982E-6,8.431650709521967E-6
20,102,7.779885649796794E-6,8.431650709521967E-6
20,103,7.783109490620009E-6,8.431650709521967E-6
20,104,7.786164478828531E-6,8.431650709521967E-6
20,105,7.78754564038494E-6,8.431650709521967E-6
20,106,7.790396915371621E-6,8.431650709521967E-6
20,107,7.79259553242391E-6,8.431650709521967E-6
20,108,7.79502688027813E-6,8.431650709521967E-6
20,109,7.797297741644379E-6,8.431650709521967E-6
20,110,7.79927829948967E-6,8.431650709521967E-6
20,111,7.801587174239103E-6,8.431650709521967E-6
20,112,7.80355668329905E-6,8.431650709521967E-6
20,113,7.806019916492166E-6,8.431650709521967E-6
20,114,7.807980989932888E-6,8.431650709521967E-6
20,115,7.81054477895747E-6,8.431650709521967E-6
20,116,7.813467107056513E-6,8.438845320251668E-6
20,117,7.815368070720328E-6,8.438845320251668E-6
20,118,7.817049475195833E-6,8.438845320251668E-6
20,119,7.819267861739506E-6,8.438845320251668E-6
20,120,7.821498647630193E-6,8.438845320251668E-6
20,121,7.823781455094959E-6,8.438845320251668E-6
20,122,7.825472343007029E-6,8.438845320251668E-6
20,123,7.827517387787954E-6,8.438845320251668E-6
20,124,7.830552705956714E-6,8.504393339421903E-6
20,125,7.832770737846692E-6,8.504393339421903E-6
20,126,7.835320475647735E-6,8.504393339421903E-6
20,127,7.837273354356421E-6,8.504393339421903E-6
20,128,7.839104332288762E-6,8.504393339421903E-6
20,129,7.840750103047554E-6,8.504393339421903E-6
20,130,7.842434952696785E-6,8.504393339421903E-6
20,131,7.844144976661433E-6,8.504393339421903E-6
20,132,7.846170491252012E-6,8.504393339421903E-6
20,133,7.848236049170683E-6,8.504393339421903E-6
20,134,7.850007950761527E-6,8.504393339421903E-6
20,135,7.852091208314644E-6,8.504393339421903E-6
20,136,7.853959079401222E-6,8.504393339421903E-6
20,137,7.856114374439082E-6,8.504393339421903E-6
20,138,7.858186693689742E-6,8.504393339421903E-6
20,139,7.860999832423271E-6,8.527713712270034E-6
20,140,7.862754994397313E-6,8.527713712270034E-6
20,141,7.864407719626998E-6,8.527713712270034E-6
20,142,7.866688923031392E-6,8.527713712270034E-6
20,143,7.868985540256028E-6,8.527713712270034E-6
20,144,7.871123889813926E-6,8.527713712270034E-6
20,145,7.873175157055864E-6,8.527713712270034E-6
20,146,7.875448143495014E-6,8.527713712270034E-6
20,147,7.87733450611573E-6,8.527713712270034E-6
20,148,7.878822188252361E-6,8.527713712270034E-6
20,149,7.880312242513828E-6,8.527713712270034E-6
20,150,7.882307234278073E-6,8.527713712270034E-6
20,151,7.88453169831587E-6,8.527713712270034E-6
20,152,7.886144346753006E-6,8.527713712270034E-6
20,153,7.888004508378791E-6,8.527713712270034E-6
20,154,7.889763876662635E-6,8.527713712270034E-6
20,155,7.89168339394233E-6,8.527713712270034E-6
20,156,7.893133176362852E-6,8.527713712270034E-6
20,157,7.895236909063772E-6,8.527713712270034E-6
20,158,7.896929103093003E-6,8.527713712270034E-6
20,159,7.898674680587868E-6,8.527713712270034E-6
20,160,7.89992452653971E-6,8.527713712270034E-6
20,161,7.901425457518157E-6,8.527713712270034E-6
20,162,7.902809197451076E-6,8.527713712270034E-6
20,163,7.903960247715395E-6,8.527713712270034E-6
20,164,7.90588235086762E-6,8.527713712270034E-6
20,165,7.907300253866555E-6,8.527713712270034E-6
20,166,7.908658963395309E-6,8.527713712270034E-6
20,167,7.909988166185971E-6,8.527713712270034E-6
20,168,7.911509373828621E-6,8.527713712270034E-6
20,169,7.913353993137028E-6,8.527713712270034E-6
20,170,7.915145112833704E-6,8.527713712270034E-6
20,171,7.916986390573542E-6,8.527713712270034E-6
20,172,7.918646492151282E-6,8.527713712270034E-6
20,173,7.91999826577576E-6,8.527713712270034E-6
20,174,7.921185486299786E-6,8.527713712270034E-6
20,175,7.921982221105122E-6,8.527713712270034E-6
20,176,7.923791815671728E-6,8.527713712270034E-6
20,177,7.925636575783591E-6,8.527713712270034E-6
20,178,7.927247798508686E-6,8.527713712270034E-6
20,179,7.928821218913653E-6,8.527713712270034E-6
20,180,7.930659790193475E-6,8.527713712270034E-6
20,181,7.931964715645279E-6,8.527713712270034E-6
20,182,7.933664415378091E-6,8.527713712270034E-6
20,183,7.934886584080316E-6,8.527713712270034E-6
20,184,7.936067950351016E-6,8.527713712270034E-6
20,185,7.937710770950452E-6,8.527713712270034E-6
20,186,7.939488411015661E-6,8.527713712270034E-6
20,187,7.94087774782176E-6,8.527713712270034E-6
20,188,7.942718121135466E-6,8.527713712270034E-6
20,189,7.944117094732145E-6,8.527713712270034E-6
20,190,7.945639535081835E-6,8.527713712270034E-6
20,191,7.947184234576998E-6,8.527713712270034E-6
20,192,7.948891580248877E-6,8.527713712270034E-6
20,193,7.950004961017186E-6,8.527713712270034E-6
20,194,7.951252038755044E-6,8.527713712270034E-6
20,195,7.952507300275815E-6,8.527713712270034E-6
20,196,7.954437133116761E-6,8.527713712270034E-6
20,197,7.955980451062742E-6,8.527713712270034E-6
20,198,7.957195925073491E-6,8.527713712270034E-6
20,199,7.958383513334638E-6,8.527713712270034E-6
20,200,7.959818100423305E-6,8.527713712270034E-6
20,201,7.960843414557002E-6,8.527713712270034E-6
20,202,7.96212163633724E-6,8.527713712270034E-6
20,203,7.963574355112957E-6,8.527713712270034E-6
20,204,7.964729522644329E-6,8.527713712270034E-6
20,205,7.966397630758492E-6,8.527713712270034E-6
20,206,7.968076124235949E-6,8.527713712270034E-6
20,207,7.969283072823875E-6,8.527713712270034E-6
20,208,7.970930245766173E-6,8.527713712270034E-6
20,209,7.972390224324302E-6,8.527713712270034E-6
20,210,7.973578260323871E-6,8.527713712270034E-6
20,211,7.974893578178801E-6,8.527713712270034E-6
20,212,7.975961447009793E-6,8.527713712270034E-6
20,213,7.977578626762374E-6,8.527713712270034E-6
20,214,7.978624785676814E-6,8.527713712270034E-6
20,215,7.979769029728002E-6,8.527713712270034E-6
20,216,7.981045516473529E-6,8.527713712270034E-6
20,217,7.982283422770732E-6,8.527713712270034E-6
20,218,7.98319317963765E-6,8.527713712270034E-6
20,219,7.984496329105206E-6,8.527713712270034E-6
20,220,7.985856918153287E-6,8.527713712270034E-6
20,221,7.987101763313454E-6,8.527713712270034E-6
20,222,7.988154694610536E-6,8.527713712270034E-6
20,223,7.989421055213645E-6,8.527713712270034E-6
20,224,7.990448643877738E-6,8.527713712270034E-6
20,225,7.991233498658724E-6,8.527713712270034E-6
20,226,7.992426691033649E-6,8.527713712270034E-6
20,227,7.993847379357268E-6,8.527713712270034E-6
20,228,7.99508590243204E-6,8.527713712270034E-6
20,229,7.996643684295556E-6,8.527713712270034E-6
20,230,7.998159914032576E-6,8.527713712270034E-6
20,231,7.999375148608027E-6,8.527713712270034E-6
20,232,8.000478289370792E-6,8.527713712270034E-6
20,233,8.001930320705447E-6,8.527713712270034E-6
20,234,8.002722128090698E-6,8.527713712270034E-6
20,235,8.003661369675015E-6,8.527713712270034E-6
20,236,8.005035685697594E-6,8.527713712270034E-6
20,237,8.006202181614669E-6,8.527713712270034E-6
20,238,8.007610170829413E-6,8.527713712270034E-6
20,239,8.008780876777787E-6,8.527713712270034E-6
20,240,8.010220161320308E-6,8.527713712270034E-6
20,241,8.011103247733962E-6,8.527713712270034E-6
20,242,8.012543692033983E-6,8.527713712270034E-6
20,243,8.013981309852253E-6,8.527713712270034E-6
20,244,8.014334343460026E-6,8.527713712270034E-6
20,245,8.015509165801412E-6,8.527713712270034E-6
20,246,8.016470091638092E-6,8.527713712270034E-6
20,247,8.01767044710446E-6,8.527713712270034E-6
20,248,8.018678197882922E-6,8.527713712270034E-6
20,249,8.019729533187093E-6,8.527713712270034E-6
20,250,8.020954752144128E-6,8.527713712270034E-6
20,251,8.022133813920853E-6,8.527713712270034E-6
20,252,8.02332362450566E-6,8.527713712270034E-6
20,253,8.024274730183023E-6,8.527713712270034E-6
20,254,8.025468275243787E-6,8.527713712270034E-6
20,255,8.026660034275808E-6,8.527713712270034E-6
20,256,8.027825894938511E-6,8.527713712270034E-6
20,257,8.02905351822074E-6,8.527713712270034E-6
20,258,8.030115432846764E-6,8.527713712270034E-6
20,259,8.030906493190334E-6,8.527713712270034E-6
20,260,8.03216188333459E-6,8.527713712270034E-6
20,261,8.033198712952616E-6,8.527713712270034E-6
20,262,8.033974650179212E-6,8.527713712270034E-6
20,263,8.035096870934245E-6,8.527713712270034E-6
20,264,8.036220258856236E-6,8.527713712270034E-6
20,265,8.037574737419396E-6,8.529250455846142E-6
20,266,8.038416724949453E-6,8.529250455846142E-6
20,267,8.039478504006633E-6,8.529250455846142E-6
20,268,8.040888543968398E-6,8.556963169974286E-6
20,269,8.04197833776346E-6,8.556963169974286E-6
20,270,8.043061013140716E-6,8.556963169974286E-6
20,271,8.043951482333295E-6,8.556963169974286E-6
20,272,8.044892923314122E-6,8.556963169974286E-6
20,273,8.045917708682455E-6,8.556963169974286E-6
20,274,8.046839249023537E-6,8.556963169974286E-6
20,275,8.047680073371798E-6,8.556963169974286E-6
20,276,8.048627372297894E-6,8.556963169974286E-6
20,277,8.049516960966705E-6,8.556963169974286E-6
20,278,8.050686753022767E-6,8.556963169974286E-6
20,279,8.051409797767273E-6,8.556963169974286E-6
20,280,8.052350159720291E-6,8.556963169974286E-6
20,281,8.053317046877745E-6,8.556963169974286E-6
20,282,8.054350626036207E-6,8.556963169974286E-6
20,283,8.055265382704967E-6,8.556963169974286E-6
20,284,8.055590243705567E-6,8.556963169974286E-6
20,285,8.056571600987617E-6,8.556963169974286E-6
20,286,8.05751519007382E-6,8.556963169974286E-6
20,287,8.058443319643639E-6,8.556963169974286E-6
20,288,8.058794354822952E-6,8.556963169974286E-6
20,289,8.059917189126266E-6,8.556963169974286E-6
20,290,8.061189749564629E-6,8.556963169974286E-6
20,291,8.0620839188674E-6,8.556963169974286E-6
20,292,8.063044091569004E-6,8.556963169974286E-6
20,293,8.06374550960491E-6,8.556963169974286E-6
20,294,8.064721993085392E-6,8.556963169974286E-6
20,295,8.065650074239432E-6,8.556963169974286E-6
20,296,8.06657138085547E-6,8.556963169974286E-6
20,297,8.06736998227232E-6,8.556963169974286E-6
20,298,8.068097159438917E-6,8.556963169974286E-6
20,299,8.069095837756226E-6,8.556963169974286E-6
20,300,8.069847811979043E-6,8.556963169974286E-6
20,301,8.070812649961576E-6,8.556963169974286E-6
20,302,8.071810691675357E-6,8.556963169974286E-6
20,303,8.072827133821237E-6,8.556963169974286E-6
20,304,8.07396588444333E-6,8.556963169974286E-6
20,305,8.074774429816664E-6,8.556963169974286E-6
20,306,8.075359640457742E-6,8.556963169974286E-6
20,307,8.075967745452345E-6,8.556963169974286E-6
20,308,8.07683914626648E-6,8.556963169974286E-6
20,309,8.0778277695403E-6,8.556963169974286E-6
20,310,8.078892659886221E-6,8.556963169974286E-6
20,311,8.079771520761315E-6,8.556963169974286E-6
20,312,8.080550928676893E-6,8.556963169974286E-6
20,313,8.0818129913027E-6,8.600520730509464E-6
20,314,8.082699398372902E-6,8.600520730509464E-6
20,315,8.083793991981655E-6,8.600520730509464E-6
20,316,8.084685698434318E-6,8.600520730509464E-6
20,317,8.085636082248784E-6,8.600520730509464E-6
20,318,8.086516029836602E-6,8.600520730509464E-6
20,319,8.087400673884983E-6,8.600520730509464E-6
20,320,8.088127157255955E-6,8.600520730509464E-6
20,321,8.088808928770366E-6,8.600520730509464E-6
20,322,8.089482129074762E-6,8.600520730509464E-6
20,323,8.090313499981341E-6,8.600520730509464E-6
20,324,8.091364581771347E-6,8.600520730509464E-6
20,325,8.091913780610555E-6,8.600520730509464E-6
20,326,8.092763506845944E-6,8.600520730509464E-6
20,327,8.09353427387801E-6,8.600520730509464E-6
20,328,8.094382674076582E-6,8.600520730509464E-6
20,329,8.095203571823254E-6,8.600520730509464E-6
20,330,8.095800018735086E-6,8.600520730509464E-6
20,331,8.096609319556836E-6,8.600520730509464E-6
20,332,8.09716985843292E-6,8.600520730509464E-6
20,333,8.098115530370736E-6,8.600520730509464E-6
20,334,8.099037203383344E-6,8.600520730509464E-6
20,335,8.099803921999974E-6,8.600520730509464E-6
20,336,8.100280133445489E-6,8.600520730509464E-6
20,337,8.101077594426506E-6,8.600520730509464E-6
20,338,8.10190503002836E-6,8.600520730509464E-6
20,339,8.102638546951056E-6,8.600520730509464E-6
20,340,8.103036543883695E-6,8.600520730509464E-6
20,341,8.103621598382789E-6,8.600520730509464E-6
20,342,8.104271110044219E-6,8.600520730509464E-6
20,343,8.105009764807743E-6,8.600520730509464E-6
20,344,8.105692377655436E-6,8.600520730509464E-6
20,345,8.106400176495861E-6,8.600520730509464E-6
20,346,8.107294013196678E-6,8.600520730509464E-6
20,347,8.107690218608751E-6,8.600520730509464E-6
20,348,8.108616039738748E-6,8.600520730509464E-6
20,349,8.109410244681999E-6,8.600520730509464E-6
20,350,8.110251503683277E-6,8.600520730509464E-6
20,351,8.110867123231642E-6,8.600520730509464E-6
20,352,8.111378786371627E-6,8.600520730509464E-6
20,353,8.112312572876563E-6,8.600520730509464E-6
20,354,8.1129953361595E-6,8.600520730509464E-6
20,355,8.113541611472392E-6,8.600520730509464E-6
20,356,8.114029343679542E-6,8.600520730509464E-6
20,357,8.115115526556547E-6,8.609328735593648E-6
20,358,8.115588023552886E-6,8.609328735593648E-6
20,359,8.116223231882953E-6,8.609328735593648E-6
20,360,8.116887502790548E-6,8.609328735593648E-6
20,361,8.117805269360347E-6,8.609328735593648E-6
20,362,8.118421661234243E-6,8.609328735593648E-6
20,363,8.119024219235685E-6,8.609328735593648E-6
20,364,8.119797697235387E-6,8.609328735593648E-6
20,365,8.120426313613134E-6,8.609328735593648E-6
20,366,8.120727686834452E-6,8.609328735593648E-6
20,367,8.121407051618272E-6,8.609328735593648E-6
20,368,8.122008944045272E-6,8.609328735593648E-6
20,369,8.122603619504069E-6,8.609328735593648E-6
20,370,8.123097701049318E-6,8.609328735593648E-6
20,371,8.123684649762094E-6,8.609328735593648E-6
20,372,8.12454517565872E-6,8.609328735593648E-6
20,373,8.125075322023498E-6,8.609328735593648E-6
20,374,8.125746038578988E-6,8.609328735593648E-6
20,375,8.126282328034847E-6,8.609328735593648E-6
20,376,8.12692359937773E-6,8.609328735593648E-6
20,377,8.127698064398138E-6,8.609328735593648E-6
20,378,8.128277791328219E-6,8.609328735593648E-6
20,379,8.128656024038856E-6,8.609328735593648E-6
20,380,8.129464020435792E-6,8.609328735593648E-6
20,381,8.129855881141919E-6,8.609328735593648E-6
20,382,8.130438850880969E-6,8.609328735593648E-6
20,383,8.131334188400178E-6,8.609328735593648E-6
20,384,8.132187559404647E-6,8.609328735593648E-6
20,385,8.132960976585651E-6,8.609328735593648E-6
20,386,8.133755498578328E-6,8.609328735593648E-6
20,387,8.134437427376346E-6,8.609328735593648E-6
20,388,8.135204428827356E-6,8.609328735593648E-6
20,389,8.135925599129463E-6,8.609328735593648E-6
20,390,8.136683960568018E-6,8.609328735593648E-6
20,391,8.137489036541096E-6,8.609328735593648E-6
20,392,8.138020720719674E-6,8.609328735593648E-6
20,393,8.138555824402354E-6,8.609328735593648E-6
20,394,8.139443346250026E-6,8.609328735593648E-6
20,395,8.139895892437028E-6,8.609328735593648E-6
20,396,8.140517839487137E-6,8.609328735593648E-6
20,397,8.141134799102433E-6,8.609328735593648E-6
20,398,8.14155893924619E-6,8.609328735593648E-6
20,399,8.14211155021623E-6,8.609328735593648E-6
20,400,8.142650739888323E-6,8.609328735593648E-6
20,401,8.143338370887507E-6,8.609328735593648E-6
20,402,8.144169447880478E-6,8.609328735593648E-6
20,403,8.145013165420777E-6,8.609328735593648E-6
20,404,8.145676187925364E-6,8.609328735593648E-6
20,405,8.146263465442062E-6,8.609328735593648E-6
20,406,8.146834130794685E-6,8.609328735593648E-6
20,407,8.147845251252488E-6,8.658461082443265E-6
20,408,8.148612714296235E-6,8.658461082443265E-6
20,409,8.149360992148676E-6,8.658461082443265E-6
20,410,8.149734630832814E-6,8.658461082443265E-6
20,411,8.150282459964614E-6,8.658461082443265E-6
20,412,8.15087529346826E-6,8.658461082443265E-6
20,413,8.15144980210916E-6,8.658461082443265E-6
20,414,8.151783485640913E-6,8.658461082443265E-6
20,415,8.152437726344323E-6,8.658461082443265E-6
20,416,8.152985840005725E-6,8.658461082443265E-6
20,417,8.153730008772385E-6,8.658461082443265E-6
20,418,8.154189045421226E-6,8.658461082443265E-6
20,419,8.154471462945283E-6,8.658461082443265E-6
20,420,8.154858421175966E-6,8.658461082443265E-6
20,421,8.15566718415382E-6,8.658461082443265E-6
20,422,8.156217065274807E-6,8.658461082443265E-6
20,423,8.156896035211762E-6,8.658461082443265E-6
20,424,8.157487775815E-6,8.658461082443265E-6
20,425,8.15796128636997E-6,8.658461082443265E-6
20,426,8.15857346314312E-6,8.658461082443265E-6
20,427,8.1591504042208E-6,8.658461082443265E-6
20,428,8.159637707672954E-6,8.658461082443265E-6
20,429,8.160120008506592E-6,8.658461082443265E-6
20,430,8.160697744107402E-6,8.658461082443265E-6
20,431,8.161053977674554E-6,8.658461082443265E-6
20,432,8.16173642458842E-6,8.658461082443265E-6
20,433,8.162239861802628E-6,8.658461082443265E-6
20,434,8.162829382249122E-6,8.658461082443265E-6
20,435,8.16314042616126E-6,8.658461082443265E-6
20,436,8.163499133294705E-6,8.658461082443265E-6
20,437,8.164043816133649E-6,8.658461082443265E-6
20,438,8.164498916995239E-6,8.658461082443265E-6
20,439,8.165040052904587E-6,8.658461082443265E-6
20,440,8.165622682574321E-6,8.658461082443265E-6
20,441,8.166189849097796E-6,8.658461082443265E-6
20,442,8.166919051825982E-6,8.658461082443265E-6
20,443,8.16768463579496E-6,8.658461082443265E-6
20,444,8.168290940540952E-6,8.658461082443265E-6
20,445,8.168902323959397E-6,8.658461082443265E-6
20,446,8.169583587321633E-6,8.658461082443265E-6
20,447,8.170234465177972E-6,8.658461082443265E-6
20,448,8.170572146561263E-6,8.658461082443265E-6
20,449,8.170861318319969E-6,8.658461082443265E-6
20,450,8.171380325060079E-6,8.658461082443265E-6
20,451,8.171916040524605E-6,8.658461082443265E-6
20,452,8.172438910624768E-6,8.658461082443265E-6
20,453,8.172816905292649E-6,8.658461082443265E-6
20,454,8.173384295117197E-6,8.658461082443265E-6
20,455,8.174150064714715E-6,8.658461082443265E-6
20,456,8.174602971891968E-6,8.658461082443265E-6
20,457,8.175242552439134E-6,8.658461082443265E-6
20,458,8.17611209754722E-6,8.659579177642672E-6
20,459,8.176602123965172E-6,8.659579177642672E-6
20,460,8.177276713565818E-6,8.659579177642672E-6
20,461,8.177771320231018E-6,8.659579177642672E-6
20,462,8.178139879419358E-6,8.659579177642672E-6
20,463,8.178577379277827E-6,8.659579177642672E-6
20,464,8.179099330048883E-6,8.659579177642672E-6
20,465,8.179732961303706E-6,8.659579177642672E-6
20,466,8.18031134805363E-6,8.659579177642672E-6
20,467,8.18072095639783E-6,8.659579177642672E-6
20,468,8.18129803441668E-6,8.659579177642672E-6
20,469,8.1818559743197E-6,8.659579177642672E-6
20,470,8.182456690704416E-6,8.659579177642672E-6
20,471,8.183053310868687E-6,8.659579177642672E-6
20,472,8.183473851272366E-6,8.659579177642672E-6
20,473,8.183650417591084E-6,8.659579177642672E-6
20,474,8.184124655179592E-6,8.659579177642672E-6
20,475,8.184532551521141E-6,8.659579177642672E-6
20,476,8.185084670818719E-6,8.659579177642672E-6
20,477,8.18572348656148E-6,8.659579177642672E-6
20,478,8.186555266172129E-6,8.66566032190655E-6
20,479,8.187537162843125E-6,8.754091542007831E-6
20,480,8.188179596946227E-6,8.754091542007831E-6
20,481,8.18869105412371E-6,8.754091542007831E-6
20,482,8.188896401610236E-6,8.754091542007831E-6
20,483,8.189461187001024E-6,8.754091542007831E-6
20,484,8.190050065050746E-6,8.754091542007831E-6
20,485,8.190453937674282E-6,8.754091542007831E-6
20,486,8.190740171718356E-6,8.754091542007831E-6
20,487,8.19089252860977E-6,8.754091542007831E-6
20,488,8.191273883775688E-6,8.754091542007831E-6
20,489,8.191953437091361E-6,8.754091542007831E-6
20,490,8.192567928471231E-6,8.754091542007831E-6
20,491,8.193039012243774E-6,8.754091542007831E-6
20,492,8.193473173486808E-6,8.754091542007831E-6
20,493,8.193784326568005E-6,8.754091542007831E-6
20,494,8.194289521916912E-6,8.754091542007831E-6
20,495,8.194569463663377E-6,8.754091542007831E-6
20,496,8.195067050834884E-6,8.754091542007831E-6
20,497,8.195564833399708E-6,8.754091542007831E-6
20,498,8.196043710826365E-6,8.754091542007831E-6
20,499,8.196700477216966E-6,8.754091542007831E-6
20,500,8.197146825875322E-6,8.754091542007831E-6
20,501,8.197880367687761E-6,8.754091542007831E-6
20,502,8.198356850432411E-6,8.754091542007831E-6
20,503,8.198924685883522E-6,8.754091542007831E-6
20,504,8.199223877333856E-6,8.754091542007831E-6
20,505,8.199434986944026E-6,8.754091542007831E-6
20,506,8.199983214979869E-6,8.754091542007831E-6
20,507,8.200414374404553E-6,8.754091542007831E-6
20,508,8.20120277457869E-6,8.754091542007831E-6
20,509,8.201750762365744E-6,8.754091542007831E-6
20,510,8.20232611342637E-6,8.754091542007831E-6
20,511,8.202880786894417E-6,8.754091542007831E-6
20,512,8.203314360622093E-6,8.754091542007831E-6
20,513,8.203934868955813E-6,8.754091542007831E-6
20,514,8.204386378695152E-6,8.754091542007831E-6
20,515,8.204806164982848E-6,8.754091542007831E-6
20,516,8.205369722102689E-6,8.754091542007831E-6
20,517,8.205732806257775E-6,8.754091542007831E-6
20,518,8.206124730697719E-6,8.754091542007831E-6
20,519,8.206445656581473E-6,8.754091542007831E-6
20,520,8.206817812596303E-6,8.754091542007831E-6
20,521,8.207229279751936E-6,8.754091542007831E-6
20,522,8.207399238196288E-6,8.754091542007831E-6
20,523,8.207937273689258E-6,8.754091542007831E-6
20,524,8.208363458137256E-6,8.754091542007831E-6
20,525,8.208753808580426E-6,8.754091542007831E-6
20,526,8.209035696876248E-6,8.754091542007831E-6
20,527,8.209185375999448E-6,8.754091542007831E-6
20,528,8.209745427141255E-6,8.754091542007831E-6
20,529,8.210215040188292E-6,8.754091542007831E-6
20,530,8.210799829066045E-6,8.754091542007831E-6
20,531,8.211060813677104E-6,8.754091542007831E-6
20,532,8.211552166631169E-6,8.754091542007831E-6
20,533,8.211801752611589E-6,8.754091542007831E-6
20,534,8.21211050274164E-6,8.754091542007831E-6
20,535,8.212659984734697E-6,8.754091542007831E-6
20,536,8.212855404585744E-6,8.754091542007831E-6
