unique_id,generation,average_fitness,best_fitness
19,1,7.552888676220524E-6,7.906878604838315E-6
19,2,7.553178587686257E-6,7.906878604838315E-6
19,3,7.5551595847520696E-6,7.906878604838315E-6
19,4,7.557096985661679E-6,7.906878604838315E-6
19,5,7.559731214358156E-6,7.906878604838315E-6
19,6,7.560206875871242E-6,7.906878604838315E-6
19,7,7.562338908945482E-6,7.906878604838315E-6
19,8,7.562610778176946E-6,7.906878604838315E-6
19,9,7.561990197939768E-6,7.906878604838315E-6
19,10,7.56229709415655E-6,7.906878604838315E-6
19,11,7.563965707571658E-6,7.906878604838315E-6
19,12,7.564079982246501E-6,7.906878604838315E-6
19,13,7.5653899670074905E-6,7.906878604838315E-6
19,14,7.565802366617097E-6,7.906878604838315E-6
19,15,7.564989776963775E-6,7.906878604838315E-6
19,16,7.567944700339374E-6,7.906878604838315E-6
19,17,7.566807224959042E-6,7.906878604838315E-6
19,18,7.569036251687481E-6,7.906878604838315E-6
19,19,7.570143684919309E-6,7.906878604838315E-6
19,20,7.571969478957942E-6,7.906878604838315E-6
19,21,7.573771731610016E-6,7.906878604838315E-6
19,22,7.573731633895937E-6,7.906878604838315E-6
19,23,7.576931080629852E-6,7.964064135433713E-6
19,24,7.5763706255342055E-6,7.964064135433713E-6
19,25,7.578220680558572E-6,7.964064135433713E-6
19,26,7.580045779238878E-6,7.964064135433713E-6
19,27,7.581901323974249E-6,7.964064135433713E-6
19,28,7.5861736312930176E-6,8.12448435345795E-6
19,29,7.588254549413251E-6,8.12448435345795E-6
19,30,7.588986387399278E-6,8.12448435345795E-6
19,31,7.590959751933076E-6,8.12448435345795E-6
19,32,7.592979281855157E-6,8.12448435345795E-6
19,33,7.595084488813462E-6,8.12448435345795E-6
19,34,7.597172842601492E-6,8.12448435345795E-6
19,35,7.599928149536963E-6,8.12448435345795E-6
19,36,7.603024442548315E-6,8.12448435345795E-6
19,37,7.603488163276551E-6,8.12448435345795E-6
19,38,7.604052317506185E-6,8.12448435345795E-6
19,39,7.603400085436961E-6,8.12448435345795E-6
19,40,7.605069433460601E-6,8.12448435345795E-6
19,41,7.606873061693667E-6,8.12448435345795E-6
19,42,7.6069477252136354E-6,8.12448435345795E-6
19,43,7.609469974125257E-6,8.12448435345795E-6
19,44,7.612790747682073E-6,8.12448435345795E-6
19,45,7.615105629839481E-6,8.12448435345795E-6
19,46,7.615391440363116E-6,8.12448435345795E-6
19,47,7.6180753887283315E-6,8.12448435345795E-6
19,48,7.6188140300721935E-6,8.12448435345795E-6
19,49,7.6194838328869835E-6,8.12448435345795E-6
19,50,7.618673797376234E-6,8.12448435345795E-6
19,51,7.621126613555727E-6,8.12448435345795E-6
19,52,7.621412697324312E-6,8.12448435345795E-6
19,53,7.624252094250057E-6,8.12448435345795E-6
19,54,7.626353892977236E-6,8.12448435345795E-6
19,55,7.628016428745396E-6,8.12448435345795E-6
19,56,7.627574748786789E-6,8.12448435345795E-6
19,57,7.63056907169666E-6,8.12448435345795E-6
19,58,7.632708020105947E-6,8.12448435345795E-6
19,59,7.63472364390085E-6,8.12448435345795E-6
19,60,7.63633708353956E-6,8.12448435345795E-6
19,61,7.638166096476103E-6,8.12448435345795E-6
19,62,7.64020471682069E-6,8.12448435345795E-6
19,63,7.642546441076098E-6,8.12448435345795E-6
19,64,7.643915171638893E-6,8.12448435345795E-6
19,65,7.64527003699898E-6,8.12448435345795E-6
19,66,7.647217778678764E-6,8.12448435345795E-6
19,67,7.649076954394397E-6,8.12448435345795E-6
19,68,7.65105230414764E-6,8.12448435345795E-6
19,69,7.651896514454247E-6,8.12448435345795E-6
19,70,7.654394142360127E-6,8.12448435345795E-6
19,71,7.655884556728012E-6,8.12448435345795E-6
19,72,7.655926332320878E-6,8.12448435345795E-6
19,73,7.658372458228334E-6,8.12448435345795E-6
19,74,7.658413695677186E-6,8.12448435345795E-6
19,75,7.659455926814832E-6,8.12448435345795E-6
19,76,7.661535168482655E-6,8.12448435345795E-6
19,77,7.663427575550652E-6,8.12448435345795E-6
19,78,7.666765444515039E-6,8.254230382247282E-6
19,79,7.668025196215374E-6,8.254230382247282E-6
19,80,7.668488628799659E-6,8.254230382247282E-6
19,81,7.670186773734577E-6,8.254230382247282E-6
19,82,7.671324487944167E-6,8.254230382247282E-6
19,83,7.671797725187127E-6,8.254230382247282E-6
19,84,7.673984890219838E-6,8.254230382247282E-6
19,85,7.676289698500863E-6,8.254230382247282E-6
19,86,7.678823685943958E-6,8.254230382247282E-6
19,87,7.68122899075303E-6,8.254230382247282E-6
19,88,7.683761167012218E-6,8.254230382247282E-6
19,89,7.685690570512293E-6,8.254230382247282E-6
19,90,7.68862117897675E-6,8.254230382247282E-6
19,91,7.689196652524021E-6,8.254230382247282E-6
19,92,7.69127957973438E-6,8.254230382247282E-6
19,93,7.691659730448592E-6,8.254230382247282E-6
19,94,7.69302223268182E-6,8.254230382247282E-6
19,95,7.694655213360411E-6,8.254230382247282E-6
19,96,7.695858134185403E-6,8.254230382247282E-6
19,97,7.697555748028576E-6,8.254230382247282E-6
19,98,7.700252478822164E-6,8.254230382247282E-6
19,99,7.702425964483284E-6,8.254230382247282E-6
19,100,7.70415711714773E-6,8.254230382247282E-6
19,101,7.704916966157222E-6,8.254230382247282E-6
19,102,7.707694829230388E-6,8.26326744386368E-6
19,103,7.709559819918278E-6,8.26326744386368E-6
19,104,7.71094051882209E-6,8.26326744386368E-6
19,105,7.712935865149426E-6,8.26326744386368E-6
19,106,7.714506101363149E-6,8.26326744386368E-6
19,107,7.716506134515186E-6,8.26326744386368E-6
19,108,7.718020860541149E-6,8.26326744386368E-6
19,109,7.718668855241974E-6,8.26326744386368E-6
19,110,7.719754632679486E-6,8.26326744386368E-6
19,111,7.720669075058263E-6,8.26326744386368E-6
19,112,7.722089415471866E-6,8.26326744386368E-6
19,113,7.724712690481201E-6,8.278223717451104E-6
19,114,7.726360257034596E-6,8.278223717451104E-6
19,115,7.728327399299018E-6,8.278223717451104E-6
19,116,7.72886119295064E-6,8.278223717451104E-6
19,117,7.730706421307276E-6,8.278223717451104E-6
19,118,7.73316593670301E-6,8.278223717451104E-6
19,119,7.734558727287175E-6,8.278223717451104E-6
19,120,7.735616214513186E-6,8.278223717451104E-6
19,121,7.737569392120995E-6,8.278223717451104E-6
19,122,7.739291446253253E-6,8.278223717451104E-6
19,123,7.741385897726743E-6,8.278223717451104E-6
19,124,7.741877960155473E-6,8.278223717451104E-6
19,125,7.743865481636073E-6,8.278223717451104E-6
19,126,7.745241887784189E-6,8.278223717451104E-6
19,127,7.747398481047447E-6,8.278223717451104E-6
19,128,7.748815446015592E-6,8.278223717451104E-6
19,129,7.75125932083956E-6,8.306018905880035E-6
19,130,7.753444747853591E-6,8.306018905880035E-6
19,131,7.75502338720178E-6,8.306018905880035E-6
19,132,7.756414043231166E-6,8.306018905880035E-6
19,133,7.757802364377732E-6,8.306018905880035E-6
19,134,7.759170807032172E-6,8.306018905880035E-6
19,135,7.759998411889477E-6,8.306018905880035E-6
19,136,7.761339388135365E-6,8.306018905880035E-6
19,137,7.763443388622313E-6,8.306018905880035E-6
19,138,7.764999337733573E-6,8.306018905880035E-6
19,139,7.767147777237513E-6,8.306018905880035E-6
19,140,7.768404206564093E-6,8.306018905880035E-6
19,141,7.769565054205179E-6,8.306018905880035E-6
19,142,7.771411864288945E-6,8.306018905880035E-6
19,143,7.773049455172276E-6,8.306018905880035E-6
19,144,7.77489998146059E-6,8.306018905880035E-6
19,145,7.7769968764964E-6,8.306018905880035E-6
19,146,7.778279991227812E-6,8.306018905880035E-6
19,147,7.779619932346456E-6,8.306018905880035E-6
19,148,7.780544628685207E-6,8.306018905880035E-6
19,149,7.78311473562406E-6,8.417931149520783E-6
19,150,7.784698963308056E-6,8.417931149520783E-6
19,151,7.786178044106295E-6,8.417931149520783E-6
19,152,7.788028031269049E-6,8.417931149520783E-6
19,153,7.789466722181837E-6,8.417931149520783E-6
19,154,7.791151883825838E-6,8.417931149520783E-6
19,155,7.792487758269649E-6,8.417931149520783E-6
19,156,7.793650396386059E-6,8.417931149520783E-6
19,157,7.794734869456894E-6,8.417931149520783E-6
19,158,7.79626546943112E-6,8.417931149520783E-6
19,159,7.796974028764572E-6,8.417931149520783E-6
19,160,7.79814028618663E-6,8.417931149520783E-6
19,161,7.79972237500698E-6,8.417931149520783E-6
19,162,7.800884451236369E-6,8.417931149520783E-6
19,163,7.802203190879465E-6,8.417931149520783E-6
19,164,7.803458706134101E-6,8.417931149520783E-6
19,165,7.805108399060048E-6,8.417931149520783E-6
19,166,7.80654738406398E-6,8.417931149520783E-6
19,167,7.807501946554528E-6,8.417931149520783E-6
19,168,7.808805490311573E-6,8.417931149520783E-6
19,169,7.810231372477883E-6,8.417931149520783E-6
19,170,7.811820695711077E-6,8.417931149520783E-6
19,171,7.812309858750545E-6,8.417931149520783E-6
19,172,7.813585527995553E-6,8.417931149520783E-6
19,173,7.814667914512863E-6,8.417931149520783E-6
19,174,7.81544273751331E-6,8.417931149520783E-6
19,175,7.816323229772494E-6,8.417931149520783E-6
